user_id,signup_date,plan_type,monthly_fee,avg_weekly_usage_hours,support_tickets,payment_failures,tenure_months,last_login_days_ago,churn
1311.0,2023-12-27,Premium,699.0,3.9,7.0,5.0,29.0,20.0,Yes
1312.0,2023-02-07,Premium,699.0,13.0,1.0,5.0,35.0,52.0,Yes
1313.0,2024-08-28,Basic,199.0,7.8,3.0,1.0,10.0,38.0,No
1314.0,2024-01-26,Standard,399.0,3.6,6.0,0.0,18.0,35.0,Yes
1315.0,2024-12-12,Premium,699.0,10.3,1.0,2.0,11.0,43.0,Yes
1316.0,2024-01-17,Basic,199.0,5.5,4.0,5.0,35.0,44.0,Yes
1317.0,2024-03-20,Premium,699.0,15.3,6.0,1.0,33.0,20.0,No
1318.0,2023-04-23,Standard,399.0,24.1,3.0,0.0,2.0,17.0,No
1319.0,2023-12-08,Premium,699.0,10.5,5.0,5.0,36.0,5.0,Yes
1320.0,2023-08-16,Standard,399.0,21.8,3.0,2.0,10.0,0.0,Yes
1321.0,2023-11-10,Standard,399.0,19.7,1.0,1.0,7.0,33.0,No
1322.0,2024-07-18,Premium,699.0,2.8,5.0,5.0,32.0,36.0,Yes
1323.0,2023-07-05,Standard,399.0,22.5,2.0,2.0,7.0,60.0,No
1324.0,2023-01-10,Standard,399.0,14.0,6.0,3.0,35.0,37.0,Yes
1325.0,2023-10-01,Premium,699.0,18.0,2.0,1.0,33.0,24.0,No
1326.0,2024-04-13,Basic,199.0,17.8,3.0,5.0,24.0,38.0,Yes
1327.0,2024-03-14,Basic,199.0,24.7,7.0,4.0,29.0,18.0,Yes
1328.0,2023-04-03,Premium,699.0,8.0,1.0,2.0,15.0,26.0,No
1329.0,2023-03-28,Premium,699.0,2.4,3.0,0.0,6.0,10.0,No
1330.0,2024-06-04,Premium,699.0,14.1,7.0,0.0,19.0,60.0,Yes
1331.0,2024-12-15,Premium,699.0,12.3,8.0,5.0,9.0,43.0,No
1332.0,2024-12-20,Basic,199.0,0.8,3.0,5.0,26.0,0.0,No
1333.0,2024-04-04,Premium,699.0,6.5,8.0,5.0,23.0,38.0,Yes
1334.0,2024-06-10,Basic,199.0,22.6,2.0,0.0,34.0,23.0,No
1335.0,2023-12-13,Standard,399.0,10.9,6.0,1.0,4.0,23.0,No
1336.0,2023-09-29,Premium,699.0,20.9,1.0,2.0,16.0,19.0,No
1337.0,2024-10-20,Basic,199.0,18.6,6.0,1.0,1.0,59.0,Yes
1338.0,2024-04-16,Premium,699.0,23.4,7.0,0.0,3.0,22.0,Yes
1339.0,2024-02-16,Standard,399.0,9.2,0.0,2.0,20.0,56.0,No
1340.0,2023-06-07,Standard,399.0,3.0,7.0,1.0,1.0,5.0,No
1341.0,2023-08-20,Standard,399.0,22.9,0.0,1.0,8.0,49.0,No
1342.0,2023-10-03,Standard,399.0,9.7,5.0,3.0,26.0,57.0,Yes
1343.0,2024-03-20,Basic,199.0,16.6,7.0,1.0,29.0,8.0,No
1344.0,2023-05-17,Basic,199.0,22.1,3.0,0.0,23.0,12.0,No
1345.0,2024-05-05,Standard,399.0,18.7,0.0,1.0,27.0,42.0,Yes
1346.0,2023-05-11,Premium,699.0,3.4,7.0,4.0,18.0,31.0,Yes
1347.0,2023-01-22,Standard,399.0,12.8,6.0,1.0,26.0,7.0,No
1348.0,2023-12-17,Basic,199.0,8.9,0.0,5.0,10.0,15.0,Yes
1349.0,2024-03-15,Standard,399.0,11.1,4.0,2.0,1.0,31.0,Yes
1350.0,2023-09-27,Basic,199.0,18.4,2.0,1.0,10.0,17.0,No
1351.0,2023-04-16,Premium,699.0,16.8,6.0,1.0,16.0,30.0,No
1352.0,2023-08-23,Premium,699.0,15.5,3.0,4.0,33.0,40.0,No
1353.0,2023-01-19,Basic,199.0,10.3,4.0,1.0,9.0,59.0,Yes
1354.0,2024-12-17,Premium,699.0,2.7,0.0,3.0,13.0,26.0,Yes
1355.0,2024-10-21,Premium,699.0,5.9,6.0,3.0,15.0,3.0,No
1356.0,2024-03-04,Basic,199.0,3.2,5.0,2.0,20.0,60.0,Yes
1357.0,2023-11-26,Basic,199.0,22.4,2.0,0.0,21.0,0.0,Yes
1358.0,2024-05-18,Basic,199.0,12.1,1.0,3.0,19.0,11.0,Yes
1359.0,2023-05-14,Standard,399.0,8.0,1.0,5.0,22.0,0.0,No
1360.0,2024-09-11,Standard,399.0,18.7,5.0,5.0,24.0,49.0,Yes
1361.0,2023-04-19,Standard,399.0,16.4,3.0,4.0,16.0,24.0,Yes
1362.0,2023-04-12,Basic,199.0,1.5,3.0,1.0,8.0,45.0,Yes
1363.0,2023-07-26,Basic,199.0,15.7,4.0,5.0,35.0,30.0,No
1364.0,2024-07-27,Premium,699.0,1.6,3.0,3.0,10.0,35.0,Yes
1365.0,2024-06-20,Standard,399.0,11.5,1.0,3.0,24.0,4.0,No
1366.0,2024-08-02,Premium,699.0,4.6,4.0,5.0,2.0,8.0,Yes
1367.0,2024-06-09,Basic,199.0,18.6,6.0,3.0,13.0,43.0,Yes
1368.0,2024-02-15,Basic,199.0,11.2,8.0,3.0,11.0,35.0,No
1369.0,2024-12-14,Premium,699.0,5.6,0.0,1.0,18.0,36.0,Yes
1370.0,2023-10-31,Basic,199.0,11.7,8.0,2.0,33.0,19.0,No
1371.0,2023-10-26,Premium,699.0,14.0,2.0,1.0,18.0,2.0,No
1372.0,2023-02-22,Basic,199.0,23.6,4.0,1.0,10.0,17.0,No
1373.0,2023-12-22,Premium,699.0,24.7,3.0,4.0,16.0,7.0,Yes
1374.0,2024-09-18,Premium,699.0,8.5,8.0,2.0,24.0,46.0,Yes
1375.0,2023-10-14,Standard,399.0,24.6,0.0,2.0,21.0,14.0,No
1376.0,2024-08-20,Basic,199.0,24.3,8.0,5.0,17.0,55.0,No
1377.0,2023-07-31,Basic,199.0,23.7,4.0,5.0,25.0,40.0,Yes
1378.0,2024-02-09,Standard,399.0,8.4,3.0,4.0,15.0,40.0,No
1379.0,2023-04-06,Basic,199.0,6.2,6.0,2.0,29.0,9.0,No
1380.0,2023-07-04,Standard,399.0,11.8,2.0,1.0,12.0,36.0,No
1381.0,2024-09-14,Premium,699.0,1.0,2.0,1.0,19.0,52.0,Yes
1382.0,2024-02-17,Basic,199.0,4.0,6.0,1.0,5.0,29.0,No
1383.0,2023-01-22,Basic,199.0,3.9,0.0,4.0,34.0,6.0,Yes
1384.0,2023-10-02,Basic,199.0,19.2,0.0,1.0,1.0,15.0,No
1385.0,2023-12-13,Basic,199.0,19.9,0.0,0.0,1.0,34.0,No
1386.0,2023-06-17,Premium,699.0,5.5,7.0,4.0,6.0,57.0,Yes
1387.0,2024-10-04,Standard,399.0,12.2,3.0,0.0,22.0,34.0,No
1388.0,2024-06-07,Premium,699.0,1.0,0.0,0.0,8.0,34.0,Yes
1389.0,2023-05-31,Standard,399.0,0.5,3.0,0.0,10.0,14.0,No
1390.0,2023-04-26,Standard,399.0,6.0,6.0,5.0,19.0,56.0,Yes
1391.0,2024-09-22,Standard,399.0,24.8,3.0,0.0,11.0,18.0,No
1392.0,2024-03-14,Standard,399.0,9.3,1.0,0.0,8.0,38.0,Yes
1393.0,2023-11-05,Premium,699.0,15.2,6.0,1.0,22.0,57.0,No
1394.0,2024-01-13,Premium,699.0,9.0,1.0,2.0,19.0,58.0,Yes
1395.0,2024-02-04,Standard,399.0,19.8,2.0,5.0,5.0,9.0,Yes
1396.0,2023-10-13,Standard,399.0,20.5,1.0,4.0,31.0,27.0,No
1397.0,2023-11-23,Basic,199.0,8.4,2.0,1.0,6.0,49.0,No
1398.0,2023-05-22,Standard,399.0,12.3,6.0,4.0,28.0,50.0,Yes
1399.0,2024-06-29,Premium,699.0,9.9,8.0,3.0,16.0,34.0,Yes
1400.0,2023-08-13,Premium,699.0,9.9,6.0,4.0,15.0,36.0,No
1401.0,2024-07-25,Premium,699.0,6.3,0.0,1.0,6.0,54.0,Yes
1402.0,2023-05-23,Standard,399.0,23.1,0.0,2.0,9.0,23.0,No
1403.0,2023-08-18,Standard,399.0,4.0,8.0,3.0,30.0,15.0,Yes
1404.0,2024-03-10,Basic,199.0,3.4,2.0,3.0,9.0,46.0,Yes
1405.0,2023-06-11,Standard,399.0,17.7,1.0,3.0,4.0,53.0,Yes
1406.0,2024-03-02,Basic,199.0,9.4,1.0,1.0,10.0,4.0,Yes
1407.0,2023-11-03,Basic,199.0,12.0,2.0,5.0,12.0,33.0,No
1408.0,2023-04-24,Standard,399.0,18.2,7.0,5.0,27.0,44.0,Yes
1409.0,2023-06-14,Basic,199.0,22.1,0.0,4.0,4.0,48.0,Yes
1410.0,2024-08-08,Basic,199.0,20.9,7.0,4.0,26.0,45.0,No
1411.0,2024-06-18,Premium,699.0,17.9,6.0,1.0,20.0,17.0,No
1412.0,2023-07-08,Standard,399.0,18.7,6.0,4.0,9.0,3.0,Yes
1413.0,2024-10-30,Premium,699.0,15.3,1.0,5.0,36.0,29.0,Yes
1414.0,2024-03-10,Premium,699.0,20.8,2.0,0.0,26.0,51.0,No
1415.0,2023-12-10,Basic,199.0,3.2,1.0,2.0,18.0,38.0,Yes
1416.0,2023-01-12,Basic,199.0,7.4,8.0,0.0,16.0,4.0,Yes
1417.0,2024-08-06,Standard,399.0,14.0,0.0,1.0,13.0,17.0,Yes
1418.0,2023-11-13,Premium,699.0,14.3,7.0,0.0,3.0,3.0,No
1419.0,2024-02-05,Basic,199.0,18.9,6.0,4.0,23.0,12.0,Yes
1420.0,2024-05-30,Premium,699.0,24.4,1.0,2.0,23.0,26.0,No
1421.0,2024-05-03,Basic,199.0,20.3,2.0,0.0,33.0,37.0,No
1422.0,2024-10-02,Premium,699.0,7.6,2.0,5.0,3.0,29.0,Yes
1423.0,2024-05-28,Basic,199.0,22.2,2.0,5.0,15.0,10.0,No
1424.0,2023-10-25,Premium,699.0,23.3,5.0,3.0,34.0,50.0,Yes
1425.0,2024-09-13,Standard,399.0,1.5,6.0,1.0,28.0,13.0,No
1426.0,2023-11-13,Basic,199.0,14.4,7.0,0.0,10.0,51.0,Yes
1427.0,2023-06-15,Premium,699.0,12.7,7.0,2.0,6.0,10.0,No
1428.0,2024-04-16,Basic,199.0,14.6,5.0,0.0,18.0,4.0,Yes
1429.0,2023-05-07,Standard,399.0,24.5,7.0,5.0,31.0,59.0,Yes
1430.0,2024-11-27,Premium,699.0,1.5,4.0,3.0,32.0,26.0,Yes
1431.0,2024-06-02,Basic,199.0,9.5,5.0,2.0,29.0,5.0,No
1432.0,2023-09-08,Standard,399.0,22.0,0.0,4.0,17.0,41.0,Yes
1433.0,2024-02-13,Premium,699.0,0.7,1.0,2.0,36.0,24.0,Yes
1434.0,2024-04-24,Basic,199.0,10.0,7.0,5.0,15.0,5.0,Yes
1435.0,2023-04-21,Premium,699.0,22.6,7.0,0.0,35.0,5.0,Yes
1436.0,2024-09-10,Standard,399.0,5.4,5.0,0.0,28.0,20.0,No
1437.0,2024-07-12,Standard,399.0,17.7,7.0,0.0,14.0,17.0,No
1438.0,2024-09-07,Basic,199.0,4.1,3.0,2.0,31.0,36.0,Yes
1439.0,2023-08-05,Standard,399.0,23.4,5.0,3.0,4.0,30.0,Yes
1440.0,2024-02-19,Basic,199.0,7.1,2.0,0.0,28.0,9.0,Yes
1441.0,2023-09-23,Basic,199.0,21.9,7.0,3.0,20.0,33.0,Yes
1442.0,2023-07-23,Basic,199.0,2.8,6.0,2.0,4.0,48.0,Yes
1443.0,2024-12-14,Standard,399.0,12.3,8.0,5.0,27.0,50.0,Yes
1444.0,2024-09-03,Standard,399.0,22.9,6.0,0.0,23.0,35.0,No
1445.0,2023-11-21,Basic,199.0,18.2,2.0,2.0,5.0,42.0,No
1446.0,2024-11-21,Basic,199.0,22.5,2.0,3.0,10.0,55.0,Yes
1447.0,2023-05-09,Standard,399.0,13.3,0.0,3.0,17.0,60.0,No
1448.0,2023-07-12,Premium,699.0,16.2,1.0,0.0,29.0,13.0,No
1449.0,2023-07-15,Standard,399.0,19.5,6.0,1.0,35.0,22.0,Yes
1450.0,2024-05-29,Premium,699.0,9.6,5.0,0.0,1.0,19.0,No
1451.0,2024-07-09,Basic,199.0,16.4,7.0,3.0,32.0,26.0,Yes
1452.0,2024-03-14,Standard,399.0,24.4,5.0,0.0,34.0,59.0,Yes
1453.0,2024-11-06,Standard,399.0,14.0,2.0,4.0,12.0,27.0,Yes
1454.0,2023-04-02,Premium,699.0,16.0,1.0,0.0,28.0,51.0,No
1455.0,2024-09-30,Premium,699.0,15.6,6.0,0.0,2.0,31.0,No
1456.0,2023-10-24,Premium,699.0,16.0,8.0,4.0,7.0,51.0,Yes
1457.0,2024-04-25,Standard,399.0,6.0,7.0,4.0,14.0,24.0,Yes
1458.0,2024-12-21,Basic,199.0,24.2,7.0,3.0,23.0,58.0,No
1459.0,2024-11-05,Premium,699.0,0.7,5.0,1.0,26.0,32.0,Yes
1460.0,2024-02-29,Standard,399.0,21.0,6.0,5.0,20.0,15.0,Yes
1461.0,2023-11-22,Basic,199.0,1.1,5.0,4.0,1.0,52.0,Yes
1462.0,2023-07-17,Standard,399.0,24.0,6.0,1.0,11.0,35.0,No
1463.0,2023-06-27,Premium,699.0,20.8,6.0,1.0,26.0,60.0,No
1464.0,2023-05-10,Standard,399.0,13.2,6.0,1.0,21.0,6.0,No
1465.0,2024-07-20,Premium,699.0,16.0,6.0,5.0,8.0,58.0,Yes
1466.0,2024-08-30,Basic,199.0,5.5,1.0,0.0,21.0,27.0,Yes
1467.0,2023-05-14,Basic,199.0,15.6,8.0,0.0,2.0,36.0,Yes
1468.0,2023-09-09,Standard,399.0,5.1,3.0,2.0,23.0,12.0,No
1469.0,2024-10-04,Premium,699.0,19.4,0.0,2.0,25.0,5.0,No
1470.0,2023-07-04,Basic,199.0,3.2,1.0,0.0,7.0,9.0,Yes
1471.0,2023-01-23,Basic,199.0,12.6,5.0,1.0,5.0,25.0,Yes
1472.0,2023-11-18,Standard,399.0,12.4,1.0,1.0,5.0,43.0,No
1473.0,2024-11-06,Premium,699.0,20.3,2.0,2.0,29.0,0.0,No
1474.0,2024-09-06,Premium,699.0,3.4,5.0,2.0,3.0,30.0,Yes
1475.0,2024-07-02,Premium,699.0,4.4,4.0,0.0,1.0,12.0,No
1476.0,2023-08-11,Basic,199.0,13.0,2.0,1.0,34.0,55.0,No
1477.0,2023-10-02,Basic,199.0,3.9,1.0,5.0,21.0,44.0,No
1478.0,2023-10-29,Standard,399.0,5.4,1.0,2.0,31.0,45.0,Yes
1479.0,2024-12-04,Standard,399.0,11.2,6.0,1.0,32.0,16.0,Yes
1480.0,2023-11-16,Premium,699.0,24.1,1.0,4.0,18.0,50.0,No
1481.0,2024-09-02,Basic,199.0,23.9,7.0,3.0,14.0,56.0,Yes
1482.0,2024-08-03,Premium,699.0,20.5,1.0,4.0,18.0,24.0,Yes
1483.0,2024-06-07,Standard,399.0,22.5,1.0,3.0,24.0,10.0,No
1484.0,2023-07-04,Standard,399.0,7.7,8.0,2.0,27.0,25.0,Yes
1485.0,2024-01-16,Standard,399.0,19.9,5.0,1.0,28.0,4.0,Yes
1486.0,2023-12-03,Standard,399.0,19.6,1.0,0.0,10.0,20.0,No
1487.0,2023-10-18,Basic,199.0,14.4,5.0,1.0,30.0,35.0,Yes
1488.0,2024-11-18,Premium,699.0,13.4,1.0,4.0,14.0,17.0,No
1489.0,2023-07-21,Basic,199.0,17.2,6.0,2.0,27.0,52.0,Yes
1490.0,2023-06-25,Basic,199.0,12.7,4.0,3.0,32.0,7.0,Yes
1491.0,2024-10-21,Premium,699.0,15.0,3.0,4.0,21.0,1.0,Yes
1492.0,2023-02-07,Premium,699.0,22.8,4.0,1.0,1.0,53.0,No
1493.0,2024-03-01,Premium,699.0,1.5,0.0,0.0,34.0,30.0,Yes
1494.0,2023-11-17,Premium,699.0,7.2,5.0,3.0,20.0,5.0,No
1495.0,2023-05-05,Standard,399.0,10.1,7.0,3.0,4.0,54.0,Yes
1496.0,2023-11-27,Standard,399.0,1.2,0.0,0.0,7.0,8.0,Yes
1497.0,2024-01-13,Premium,699.0,6.0,1.0,1.0,28.0,46.0,No
1498.0,2023-04-24,Premium,699.0,23.4,0.0,2.0,1.0,56.0,No
1499.0,2024-01-24,Basic,199.0,2.3,5.0,5.0,20.0,39.0,Yes
1500.0,2023-06-01,Standard,399.0,23.2,7.0,0.0,11.0,8.0,No
1501.0,2024-05-04,Premium,699.0,16.1,1.0,4.0,27.0,33.0,Yes
1502.0,2023-09-28,Premium,699.0,24.4,5.0,5.0,32.0,30.0,Yes
1503.0,2023-07-30,Standard,399.0,9.1,3.0,5.0,6.0,41.0,No
1504.0,2023-08-10,Premium,699.0,2.3,7.0,0.0,5.0,13.0,Yes
1505.0,2024-06-24,Standard,399.0,5.1,1.0,2.0,25.0,13.0,No
1506.0,2024-05-31,Premium,699.0,19.1,4.0,5.0,21.0,29.0,Yes
1507.0,2024-06-09,Basic,199.0,5.9,5.0,3.0,9.0,28.0,No
1508.0,2024-08-14,Basic,199.0,5.1,4.0,3.0,26.0,10.0,No
1509.0,2024-04-16,Premium,699.0,4.1,1.0,5.0,7.0,7.0,Yes
1510.0,2024-07-17,Basic,199.0,1.2,8.0,3.0,18.0,22.0,Yes
1511.0,2023-12-08,Basic,199.0,11.1,2.0,3.0,23.0,32.0,Yes
1512.0,2024-03-08,Basic,199.0,7.2,1.0,0.0,29.0,41.0,No
1513.0,2024-05-20,Basic,199.0,5.1,2.0,4.0,19.0,17.0,No
1514.0,2023-08-13,Premium,699.0,3.2,0.0,5.0,28.0,15.0,No
1515.0,2023-10-10,Basic,199.0,22.4,4.0,1.0,4.0,4.0,No
1516.0,2024-12-09,Basic,199.0,10.1,1.0,1.0,26.0,46.0,No
1517.0,2024-09-02,Standard,399.0,5.5,3.0,2.0,32.0,40.0,Yes
1518.0,2023-11-09,Standard,399.0,2.8,8.0,5.0,1.0,39.0,Yes
1519.0,2024-04-11,Premium,699.0,4.7,1.0,1.0,16.0,11.0,Yes
1520.0,2023-09-28,Basic,199.0,16.8,6.0,2.0,1.0,1.0,Yes
1521.0,2024-08-20,Basic,199.0,17.1,0.0,4.0,11.0,22.0,No
1522.0,2024-08-03,Basic,199.0,21.9,7.0,0.0,32.0,2.0,No
1523.0,2023-04-07,Premium,699.0,21.0,8.0,4.0,19.0,10.0,No
1524.0,2024-07-12,Basic,199.0,20.2,5.0,3.0,20.0,31.0,Yes
1525.0,2024-12-28,Standard,399.0,6.7,7.0,0.0,32.0,52.0,Yes
1526.0,2024-10-17,Standard,399.0,19.5,7.0,0.0,34.0,17.0,No
1527.0,2023-02-01,Basic,199.0,24.5,3.0,5.0,10.0,9.0,No
1528.0,2024-10-16,Basic,199.0,9.3,1.0,1.0,28.0,58.0,No
1529.0,2023-09-29,Basic,199.0,22.0,8.0,3.0,18.0,56.0,Yes
1530.0,2023-10-10,Premium,699.0,22.3,6.0,4.0,23.0,26.0,No
1531.0,2023-05-06,Standard,399.0,1.5,8.0,5.0,13.0,21.0,Yes
1532.0,2024-05-25,Standard,399.0,14.4,5.0,2.0,30.0,7.0,No
1533.0,2024-11-11,Premium,699.0,11.9,2.0,4.0,10.0,18.0,No
1534.0,2023-08-11,Basic,199.0,12.4,1.0,2.0,20.0,0.0,No
1535.0,2023-01-01,Standard,399.0,1.8,4.0,0.0,8.0,27.0,Yes
1536.0,2024-07-28,Basic,199.0,3.9,4.0,4.0,17.0,42.0,Yes
1537.0,2023-03-24,Basic,199.0,18.0,2.0,5.0,6.0,12.0,No
1538.0,2024-01-31,Standard,399.0,1.3,5.0,1.0,15.0,51.0,Yes
1539.0,2023-11-15,Standard,399.0,24.2,1.0,2.0,26.0,58.0,Yes
1540.0,2023-07-24,Basic,199.0,17.1,5.0,4.0,28.0,8.0,No
1541.0,2024-08-03,Standard,399.0,10.7,3.0,2.0,9.0,19.0,Yes
1542.0,2024-03-28,Premium,699.0,13.9,6.0,3.0,30.0,6.0,Yes
1543.0,2024-03-06,Premium,699.0,12.8,5.0,3.0,21.0,22.0,Yes
1544.0,2023-05-24,Standard,399.0,1.2,8.0,0.0,30.0,49.0,Yes
1545.0,2024-08-02,Premium,699.0,19.8,8.0,2.0,20.0,8.0,No
1546.0,2024-04-18,Standard,399.0,19.0,6.0,1.0,4.0,25.0,No
1547.0,2024-10-27,Premium,699.0,21.1,1.0,0.0,30.0,17.0,No
1548.0,2023-03-04,Basic,199.0,15.1,4.0,4.0,22.0,30.0,Yes
1549.0,2024-07-29,Basic,199.0,18.6,0.0,5.0,33.0,13.0,No
1550.0,2023-01-07,Premium,699.0,3.8,2.0,2.0,32.0,40.0,Yes
1551.0,2024-06-16,Standard,399.0,3.3,0.0,1.0,13.0,38.0,No
1552.0,2024-02-05,Basic,199.0,5.5,7.0,0.0,16.0,53.0,No
1553.0,2024-07-13,Basic,199.0,7.8,7.0,1.0,8.0,52.0,Yes
1554.0,2023-07-09,Standard,399.0,21.6,1.0,3.0,29.0,9.0,No
1555.0,2023-10-24,Basic,199.0,4.7,8.0,1.0,16.0,30.0,Yes
1556.0,2024-01-31,Premium,699.0,24.0,7.0,2.0,7.0,42.0,Yes
1557.0,2023-05-04,Premium,699.0,11.9,6.0,1.0,7.0,1.0,No
1558.0,2024-11-03,Premium,699.0,0.8,4.0,0.0,25.0,41.0,Yes
1559.0,2024-04-14,Premium,699.0,1.5,5.0,1.0,29.0,29.0,No
1560.0,2023-08-04,Standard,399.0,24.6,5.0,4.0,1.0,54.0,No
1561.0,2024-11-02,Standard,399.0,10.1,1.0,1.0,34.0,41.0,Yes
1562.0,2023-11-07,Premium,699.0,11.8,2.0,2.0,22.0,50.0,No
1563.0,2023-07-04,Standard,399.0,22.9,7.0,3.0,5.0,30.0,Yes
1564.0,2024-08-25,Premium,699.0,19.5,8.0,2.0,33.0,8.0,No
1565.0,2023-06-12,Premium,699.0,14.8,6.0,0.0,23.0,2.0,Yes
1566.0,2023-08-26,Basic,199.0,16.8,7.0,5.0,7.0,30.0,Yes
1567.0,2024-03-06,Premium,699.0,3.1,2.0,5.0,16.0,57.0,Yes
1568.0,2024-03-28,Basic,199.0,15.5,1.0,0.0,4.0,54.0,No
1569.0,2023-05-17,Standard,399.0,23.1,5.0,0.0,2.0,44.0,Yes
1570.0,2023-08-19,Premium,699.0,5.4,4.0,3.0,36.0,28.0,Yes
1571.0,2024-10-06,Basic,199.0,11.1,8.0,1.0,11.0,5.0,No
1572.0,2024-08-04,Premium,699.0,5.5,2.0,0.0,7.0,23.0,No
1573.0,2024-08-07,Premium,699.0,8.8,8.0,3.0,5.0,12.0,No
1574.0,2024-03-13,Standard,399.0,9.1,8.0,1.0,33.0,51.0,Yes
1575.0,2023-04-14,Premium,699.0,21.9,1.0,1.0,25.0,50.0,No
1576.0,2023-10-24,Basic,199.0,6.1,8.0,2.0,32.0,1.0,Yes
1577.0,2024-08-12,Standard,399.0,17.7,1.0,1.0,25.0,18.0,Yes
1578.0,2024-07-13,Basic,199.0,23.3,8.0,2.0,34.0,25.0,Yes
1579.0,2024-03-07,Premium,699.0,14.8,4.0,5.0,8.0,1.0,Yes
1580.0,2023-12-04,Standard,399.0,8.7,0.0,1.0,13.0,13.0,No
1581.0,2023-02-06,Premium,699.0,6.3,1.0,4.0,4.0,57.0,No
1582.0,2023-10-05,Standard,399.0,23.8,1.0,4.0,5.0,30.0,No
1583.0,2024-03-17,Premium,699.0,3.0,7.0,4.0,3.0,14.0,Yes
1584.0,2023-07-20,Standard,399.0,19.6,3.0,0.0,20.0,59.0,Yes
1585.0,2024-01-22,Premium,699.0,17.2,0.0,4.0,25.0,30.0,Yes
1586.0,2023-05-01,Premium,699.0,11.0,6.0,4.0,9.0,8.0,Yes
1587.0,2023-08-26,Premium,699.0,9.1,5.0,3.0,24.0,58.0,Yes
1588.0,2023-01-16,Basic,199.0,6.1,8.0,4.0,1.0,2.0,No
1589.0,2023-10-17,Premium,699.0,20.4,1.0,0.0,16.0,8.0,No
1590.0,2024-05-05,Basic,199.0,9.1,3.0,2.0,21.0,8.0,No
1591.0,2024-05-21,Premium,699.0,16.6,1.0,2.0,8.0,60.0,Yes
1592.0,2024-01-11,Premium,699.0,22.5,3.0,3.0,23.0,45.0,Yes
1593.0,2024-12-15,Premium,699.0,21.8,3.0,4.0,19.0,57.0,Yes
1594.0,2024-05-12,Premium,699.0,3.1,5.0,3.0,33.0,45.0,Yes
1595.0,2024-07-20,Standard,399.0,5.5,2.0,4.0,6.0,14.0,Yes
1596.0,2024-10-27,Basic,199.0,9.6,2.0,0.0,8.0,15.0,No
1597.0,2023-11-04,Standard,399.0,1.0,0.0,2.0,8.0,17.0,Yes
1598.0,2024-01-29,Basic,199.0,7.3,6.0,3.0,4.0,1.0,No
1599.0,2023-02-23,Standard,399.0,6.0,6.0,1.0,3.0,42.0,Yes
1600.0,2023-12-11,Premium,699.0,1.3,5.0,0.0,20.0,58.0,Yes
1601.0,2024-03-13,Standard,399.0,19.1,5.0,5.0,14.0,53.0,Yes
1602.0,2024-11-25,Premium,699.0,20.3,8.0,3.0,4.0,60.0,Yes
1603.0,2024-04-23,Standard,399.0,11.9,8.0,2.0,35.0,10.0,No
1604.0,2023-10-08,Premium,699.0,3.7,0.0,2.0,16.0,51.0,Yes
1605.0,2024-09-22,Basic,199.0,19.4,4.0,2.0,16.0,36.0,Yes
1606.0,2023-01-13,Standard,399.0,7.1,4.0,5.0,24.0,51.0,No
1607.0,2024-04-18,Basic,199.0,14.4,5.0,2.0,20.0,54.0,Yes
1608.0,2024-07-23,Basic,199.0,0.7,0.0,2.0,29.0,30.0,Yes
1609.0,2023-11-18,Basic,199.0,1.9,1.0,2.0,27.0,57.0,Yes
1610.0,2023-08-21,Basic,199.0,4.9,4.0,2.0,29.0,55.0,Yes
1611.0,2023-07-08,Premium,699.0,4.1,0.0,1.0,12.0,7.0,No
1612.0,2023-03-04,Premium,699.0,21.6,5.0,0.0,33.0,35.0,No
1613.0,2023-12-28,Premium,699.0,24.4,0.0,5.0,17.0,54.0,No
1614.0,2023-04-26,Premium,699.0,15.2,5.0,0.0,3.0,4.0,No
1615.0,2024-11-28,Premium,699.0,6.3,5.0,4.0,5.0,23.0,No
1616.0,2024-01-04,Standard,399.0,16.2,4.0,1.0,5.0,1.0,No
1617.0,2024-09-28,Standard,399.0,22.5,5.0,3.0,27.0,60.0,No
1618.0,2023-04-19,Basic,199.0,9.5,4.0,1.0,11.0,58.0,No
1619.0,2024-08-18,Premium,699.0,20.3,8.0,5.0,14.0,49.0,Yes
1620.0,2023-06-03,Premium,699.0,23.5,6.0,4.0,23.0,2.0,No
1621.0,2024-10-07,Standard,399.0,23.9,3.0,4.0,6.0,32.0,No
1622.0,2024-04-28,Premium,699.0,13.7,1.0,4.0,27.0,51.0,Yes
1623.0,2023-10-28,Premium,699.0,13.2,5.0,2.0,34.0,12.0,No
1624.0,2023-04-29,Basic,199.0,6.5,5.0,1.0,22.0,29.0,Yes
1625.0,2024-06-01,Premium,699.0,11.4,6.0,2.0,16.0,5.0,Yes
1626.0,2024-08-06,Basic,199.0,16.5,3.0,3.0,24.0,50.0,Yes
1627.0,2024-09-12,Basic,199.0,6.5,6.0,5.0,35.0,37.0,Yes
1628.0,2023-06-01,Standard,399.0,8.9,1.0,0.0,19.0,26.0,No
1629.0,2023-06-20,Premium,699.0,16.0,3.0,1.0,32.0,56.0,No
1630.0,2023-04-14,Basic,199.0,7.0,8.0,5.0,27.0,59.0,Yes
1631.0,2023-05-16,Basic,199.0,20.9,0.0,5.0,3.0,10.0,No
1632.0,2024-07-24,Premium,699.0,23.0,6.0,2.0,34.0,8.0,Yes
1633.0,2023-02-16,Basic,199.0,3.4,5.0,4.0,19.0,38.0,Yes
